Date,ADAWE BIKE,ADAWE PED,ALEX,COBY,CRTZ,LBAY,LLYN,LMET,OBVW,OGLD,ORPY,OYNG,PORTAGE,SOMO
2015-01-07,,,10,56,21,,94,130,0,17,0,14,,102
2015-01-08,,,4,80,33,,120,168,3,25,0,20,,124
2015-01-09,,,2,73,28,,94,152,1,18,0,23,,72
2015-01-10,,,2,79,38,,102,206,1,18,0,24,,64
2015-01-11,,,1,69,40,,124,183,0,38,0,29,,68
2015-01-12,,,1,12,13,,35,44,5,16,0,11,,72
2015-01-13,,,1,25,11,,33,48,2,7,0,7,,52
2015-01-14,,,1,64,34,,133,223,0,22,0,20,,4
2015-01-15,,,0,87,40,,108,174,2,21,0,15,,74
2015-01-16,,,1,78,27,,116,171,2,28,0,18,,60
2015-01-17,,,2,79,38,,139,203,1,34,0,28,,86
2015-01-18,,,4,53,33,,117,178,2,19,0,23,,38
2015-01-19,,,1,14,12,,19,32,2,5,0,6,,8
2015-01-20,,,4,15,30,,40,61,2,22,0,13,,8
2015-01-21,,,3,63,34,,147,209,1,32,0,21,,8
2015-01-22,,,1,84,39,,125,201,0,28,0,22,,8
2015-01-23,,,0,86,39,,150,200,1,23,0,13,,8
2015-01-24,,,0,69,51,,153,203,1,30,0,24,,80
2015-01-25,,,6,75,55,,164,250,1,31,0,29,,100
2015-01-26,,,4,38,25,,39,77,6,20,0,9,,36
2015-01-27,,,2,16,26,,76,97,1,11,0,11,,28
2015-01-28,,,4,58,47,,137,191,2,31,0,28,,104
2015-01-29,,,13,73,47,,138,233,5,31,0,31,,96
2015-01-30,,,9,80,42,,156,216,0,27,0,27,,86
2015-01-31,,,6,59,41,,138,201,5,28,0,22,,50
2015-02-01,,,1,52,40,,85,136,1,21,0,12,,32
2015-02-02,,,0,9,21,,14,31,4,7,0,6,,16
2015-02-03,,,0,22,15,,27,43,0,7,0,8,,18
2015-02-04,,,1,47,24,,95,144,0,28,0,13,,6
2015-02-05,,,0,66,33,,115,178,1,21,0,24,,52
2015-02-06,,,0,68,28,,121,175,1,20,0,17,,2
2015-02-07,,,0,59,28,,105,151,1,37,0,24,,86
2015-02-08,,,0,64,30,,107,164,0,24,0,15,,6
2015-02-09,,,0,13,3,,12,35,3,15,0,12,,2
2015-02-10,,,0,6,8,,13,25,3,12,0,7,,0
2015-02-11,,,0,57,27,,116,155,0,19,0,11,,56
2015-02-12,,,0,80,43,,135,213,1,32,0,20,,108
2015-02-13,,,0,86,44,,145,234,3,24,0,20,,72
2015-02-14,,,0,55,26,,106,179,0,24,0,19,,80
2015-02-15,,,0,43,29,,88,133,4,22,0,19,,42
2015-02-16,,,0,4,2,,13,34,0,8,0,17,,16
2015-02-17,,,3,11,4,,12,14,5,13,0,4,,12
2015-02-18,,,0,21,7,,61,95,0,19,0,12,,48
2015-02-19,,,0,46,30,,103,156,1,34,0,24,,74
2015-02-20,,,0,58,31,,117,191,0,36,0,17,,44
2015-02-21,,,1,61,17,,121,154,1,25,0,19,,78
2015-02-22,,,1,63,21,,101,144,1,19,0,18,,44
2015-02-23,,,0,6,3,,19,25,1,7,0,7,,16
2015-02-24,,,0,13,11,,13,36,4,25,0,18,,12
2015-02-25,,,0,54,20,,98,161,1,21,0,19,,52
2015-02-26,,,7,57,32,,102,154,0,22,0,19,,60
2015-02-27,,,6,61,23,,133,201,0,24,0,20,,48
2015-02-28,,,11,57,27,,128,185,2,29,0,15,,74
2015-03-01,,,4,61,21,,107,179,0,19,0,11,,34
2015-03-02,,,8,16,6,,27,49,4,16,0,7,,16
2015-03-03,,,2,20,24,,17,35,0,28,0,7,,12
2015-03-04,,,24,82,41,,90,213,1,32,0,24,,48
2015-03-05,,,15,77,51,,132,197,2,17,0,19,,72
2015-03-06,,,6,66,40,,127,201,3,23,0,23,,46
2015-03-07,,,2,66,48,,112,187,0,37,0,37,,80
2015-03-08,,,7,67,43,,109,169,0,33,0,30,,36
2015-03-09,,,0,38,20,,27,46,1,10,0,6,,16
2015-03-10,,,2,24,32,,32,60,10,10,0,9,,12
2015-03-11,,,13,73,66,,165,246,1,39,0,45,,48
2015-03-12,,,38,145,121,,219,305,11,57,0,50,,72
2015-03-13,,,83,161,132,,248,368,25,60,0,54,,50
2015-03-14,,,57,128,76,,201,299,5,57,0,49,,78
2015-03-15,,,19,109,68,,202,287,3,29,0,32,,40
2015-03-16,,,3,28,18,,31,59,1,11,0,13,,16
2015-03-17,,,2,21,29,,30,52,8,22,0,15,,12
2015-03-18,,,68,138,105,,173,278,11,49,0,42,,50
2015-03-19,,,106,113,65,,182,266,9,34,0,34,,70
2015-03-20,,,127,107,59,,181,245,0,40,0,37,,46
2015-03-21,,,186,117,71,,206,291,7,36,0,39,,78
2015-03-22,,,210,130,93,,221,318,9,49,0,42,,40
2015-03-23,,,48,17,11,,26,57,1,20,0,11,,38
2015-03-24,,,38,28,30,,22,45,4,13,0,13,,36
2015-03-25,,,154,102,60,,159,224,0,33,0,36,,122
2015-03-26,,,258,154,111,,216,341,15,59,0,52,,202
2015-03-27,,,349,149,125,,245,369,8,48,0,37,,222
2015-03-28,,,312,166,122,,275,405,10,50,0,36,,228
2015-03-29,,,186,105,47,,185,247,3,30,0,24,,144
2015-03-30,,,106,72,71,,53,108,4,24,0,23,,86
2015-03-31,,,155,118,139,,74,133,29,50,0,39,,150
2015-04-01,,,279,142,98,,260,350,3,52,0,42,,182
2015-04-02,,,379,263,174,,300,499,26,75,0,68,,290
2015-04-03,,,507,282,211,,400,578,27,91,0,79,190,312
2015-04-04,,,338,240,178,,261,367,22,65,0,58,187,248
2015-04-05,,,567,647,729,,222,379,247,230,0,178,168,232
2015-04-06,,,122,125,119,,97,204,49,47,0,31,35,172
2015-04-07,,,207,142,183,,68,89,40,50,0,38,51,104
2015-04-08,,,159,105,138,,144,221,441,55,0,44,86,164
2015-04-09,,,678,386,345,,492,778,157,162,0,151,423,442
2015-04-10,,,626,355,258,,481,711,1374,150,0,126,422,326
2015-04-11,,,540,375,266,,431,638,51,102,0,92,345,332
2015-04-12,,,391,259,165,,363,531,61,99,0,96,300,244
2015-04-13,,,330,333,115,,170,292,118,142,0,129,161,288
2015-04-14,,,1187,1233,107,,363,560,477,569,0,492,451,414
2015-04-15,,,1310,997,110,,962,1385,489,543,0,467,1158,656
2015-04-16,,,1360,947,188,,1022,1437,428,483,0,391,1185,718
2015-04-17,,,1350,879,672,,1087,1513,470,518,0,442,1253,720
2015-04-18,,,1489,1150,1130,,1097,1514,512,537,0,463,1353,704
2015-04-19,,,1398,1025,1199,,998,1526,539,537,0,450,1258,736
2015-04-20,,,702,799,1099,,324,551,387,411,0,345,455,522
2015-04-21,,,946,949,1416,,319,490,498,465,1284,397,683,436
2015-04-22,,,522,291,167,,412,568,129,154,456,115,568,224
2015-04-23,,,634,426,371,,531,784,249,263,747,209,702,398
2015-04-24,,,780,595,490,,655,926,202,250,797,217,844,422
2015-04-25,,,926,738,612,,742,1052,235,308,895,279,906,478
2015-04-26,,,821,494,426,,710,1024,238,303,790,264,833,428
2015-04-27,,,715,625,765,,297,444,266,273,865,228,503,396
2015-04-28,,,734,585,937,,313,426,1479,380,990,305,516,370
2015-04-29,,,1199,722,804,,928,1453,414,477,1497,383,1323,580
2015-04-30,,,1860,1328,1564,,1348,1889,724,736,2833,575,1941,876
2015-05-01,,,1846,1712,1920,,1443,1966,950,904,3066,763,2089,876
2015-05-02,,,1809,1582,1546,,1448,1937,729,755,2525,651,1994,836
2015-05-03,,,1715,1286,1384,,1370,1893,601,672,2391,561,1867,780
2015-05-04,,,1682,1867,2396,,612,931,838,906,2875,752,1071,782
2015-05-05,,,1855,1853,2787,,675,897,1104,1074,3916,916,1267,636
2015-05-06,,,1727,1197,1092,,1328,1781,551,607,2165,516,1979,724
2015-05-07,,,2336,1761,2025,,1757,2400,885,953,3547,816,2601,1104
2015-05-08,,,2710,2267,2396,,1818,2448,986,999,3668,876,2776,1166
2015-05-09,,,2512,2225,2359,,1842,2568,1004,1015,3727,897,2741,1130
2015-05-10,,,2341,2072,2638,,1698,2373,855,939,3596,879,2476,1124
2015-05-11,,,1178,1477,2044,,516,763,636,646,1956,558,730,708
2015-05-12,,,773,824,1525,,342,490,505,530,1163,427,403,454
2015-05-13,,,871,603,486,,809,982,287,333,984,301,1013,452
2015-05-14,,,1525,1181,1118,,1262,1652,512,566,1813,538,1683,736
2015-05-15,,,2286,1907,1942,,1677,2245,770,833,2846,750,2465,902
2015-05-16,,,2527,2212,2462,,1698,2260,897,936,3287,846,2724,1056
2015-05-17,,,2182,1847,1927,,1428,2041,665,774,2557,690,2199,888
2015-05-18,,,989,1232,1800,,386,630,422,520,1410,479,665,554
2015-05-19,,,3040,2617,5290,,599,854,1312,1273,3777,1124,1700,642
2015-05-20,,,1783,1961,2838,,395,666,895,862,2822,709,1076,392
2015-05-21,,,2399,1774,1942,,1811,2531,845,923,3318,796,2520,1090
2015-05-22,,,2133,1709,1602,,1691,2379,715,761,2545,685,2225,1018
2015-05-23,,,2547,2277,1884,,1785,2484,831,901,3049,783,2549,1034
2015-05-24,,,1742,1620,1228,,1414,1983,583,671,2000,595,1889,852
2015-05-25,,,1468,1643,1964,,678,880,477,586,1402,536,874,758
2015-05-26,,,2016,1878,2856,,821,1145,948,905,3296,784,1370,716
2015-05-27,,,1138,749,668,,1030,1584,391,452,1465,398,1392,438
2015-05-28,,,2336,1981,2360,,1780,2548,1007,1044,3773,914,2615,1068
2015-05-29,,,2220,1871,1793,,1747,2401,797,877,2986,756,2507,992
2015-05-30,,,2036,1931,1631,,1512,2115,708,770,2764,700,2227,892
2015-05-31,,,2782,2156,2360,,1890,2437,1023,1133,3888,968,2655,1108
2015-06-01,,,1057,1004,1095,,425,663,387,402,1222,320,561,490
2015-06-02,,,1076,913,1297,,503,749,485,489,1261,416,767,476
2015-06-03,,,2106,1470,1340,,1668,2199,739,810,2585,697,2370,966
2015-06-04,,,2056,1553,1295,,1428,1896,520,626,2107,558,2204,888
2015-06-05,,,2873,2390,2542,,2054,2714,1022,1146,4169,1046,3052,1162
2015-06-06,,,3166,2653,2583,,2098,2763,1098,1127,4214,1051,3123,1196
2015-06-07,,,1619,1355,1319,,1295,1791,564,618,2043,551,1769,808
2015-06-08,,,1789,2015,2348,,721,1103,781,772,2507,651,1087,802
2015-06-09,,,1931,1570,3102,,662,935,996,980,2483,900,1190,616
2015-06-10,,,844,654,721,,703,899,277,336,957,268,887,468
2015-06-11,,,1599,1250,1110,,1330,1804,544,619,2104,536,1889,740
2015-06-12,,,2056,1610,1452,,1660,2100,637,713,2663,648,2250,926
2015-06-13,,,2685,2267,2562,,1856,2501,879,912,3403,815,2877,1082
2015-06-14,,,1196,815,608,,894,1147,325,395,1191,351,1260,498
2015-06-15,,,1999,2019,2506,,614,656,918,951,3359,817,1265,966
2015-06-16,,,2122,1409,2586,,572,662,1187,933,3105,843,1394,790
2015-06-17,,,2329,1948,2059,,1826,2459,880,961,3348,850,2620,986
2015-06-18,,,1231,1456,1295,,1023,1378,419,456,1409,414,1195,708
2015-06-19,,,3134,3102,3374,,2471,3131,1032,1121,3820,1087,3029,1234
2015-06-20,,,2952,2320,2064,,2311,2965,897,980,3074,893,2619,1116
2015-06-21,,,2695,2213,1437,,2211,2830,789,921,2978,877,2445,1136
2015-06-22,,,2382,2249,2625,,1266,1746,881,1004,2988,938,1471,896
2015-06-23,,,1099,1085,877,,617,867,438,558,1124,538,536,522
2015-06-24,,,3027,2720,1725,,2572,3332,1047,1156,3705,999,2799,1096
2015-06-25,,,2081,2121,965,,1734,2332,559,645,1935,610,1832,858
2015-06-26,,,2780,2437,2814,,2226,3051,965,1046,3412,1005,2110,1262
2015-06-27,,,2837,2200,2283,,2460,3330,1009,1095,3276,940,2532,1216
2015-06-28,,,2794,2563,2003,,2200,2173,905,1126,3028,991,2300,1060
2015-06-29,,,2038,2023,2189,,934,990,848,892,2215,811,1091,770
2015-06-30,,,358,266,338,,248,364,86,125,177,77,137,206
2015-07-01,,,1984,1568,1570,,1642,2137,710,759,2291,649,1769,788
2015-07-02,,,2476,1934,1909,,2058,2573,770,801,2707,714,2147,1056
2015-07-03,,,280,1196,1014,,478,719,468,352,1443,282,945,312
2015-07-04,,,3052,2300,1822,,2126,2860,902,1013,3281,871,2370,1018
2015-07-05,,,2768,2330,1728,,1997,2619,970,1049,3277,959,2313,1138
2015-07-06,,,2134,1985,2905,,737,1060,769,796,2626,730,1160,768
2015-07-07,,,2287,1686,1714,,752,1060,1024,912,2786,759,1323,558
2015-07-08,,,2700,2115,3123,,2103,2893,1124,1158,3744,1021,2525,1010
2015-07-09,,,2247,1784,1616,,1814,2571,843,952,2833,822,2216,1022
2015-07-10,,,2904,2391,2094,,2270,3102,1249,1326,4461,1147,2832,1210
2015-07-11,,,2630,2157,2002,,2083,2927,1080,1166,4012,1019,2600,1168
2015-07-12,,,2650,2348,2228,,1966,2732,1246,1213,4293,1041,2481,1192
2015-07-13,,,1770,1970,1804,,818,1106,939,847,3078,738,1062,692
2015-07-14,,,1742,1369,1447,,767,1025,970,887,3099,703,1100,640
2015-07-15,,,2532,2009,2205,,1967,2710,1018,1091,3378,938,2428,1082
2015-07-16,,,2196,1717,1740,,1881,2524,950,1010,3340,856,2335,950
2015-07-17,,,2755,2180,1996,,2159,2938,1309,1363,4350,1158,2713,1156
2015-07-18,,,2905,2419,2289,,2127,2938,1223,1313,4257,1153,2836,1174
2015-07-19,,,1908,1492,1373,,1538,2082,816,847,2660,726,1796,788
2015-07-20,,,1464,1583,1778,,681,926,764,821,2712,718,991,670
2015-07-21,,,1346,1111,1214,,602,857,704,669,1976,530,870,452
2015-07-22,,,2688,2478,3561,,1941,2713,1038,1124,3543,975,2640,1004
2015-07-23,,,2090,1805,1767,,1515,2013,724,812,2344,713,1952,842
2015-07-24,,,2911,2285,2071,,2099,2844,967,1083,3648,971,2766,1084
2015-07-25,,,2812,2238,2140,,2031,2787,1019,1127,3347,1007,2582,1046
2015-07-26,,,2559,2021,1716,,1691,2307,909,996,3093,873,2313,1072
2015-07-27,,,1473,1415,1250,,498,766,611,607,1870,469,830,642
2015-07-28,,,1909,1684,1547,,570,836,851,785,2636,648,1169,564
2015-07-29,,,2401,1930,2713,,1764,2389,849,915,2961,835,2281,932
2015-07-30,,,2433,1945,1470,,1787,2536,833,920,3112,819,2249,918
2015-07-31,,,2302,1841,1839,,1758,2473,780,900,2847,770,2278,912
2015-08-01,,,1927,1626,1224,,1348,1794,650,761,2105,665,1817,732
2015-08-02,,,2011,1754,1555,,1459,2059,663,763,2578,680,1852,884
2015-08-03,,,1644,1606,1566,,612,886,659,675,1932,521,947,586
2015-08-04,,,2244,1460,1605,,585,895,743,719,2328,626,1375,508
2015-08-05,,,1121,996,1196,,434,647,391,397,1249,324,815,318
2015-08-06,,,2452,1922,1773,,1607,2367,801,874,2913,772,2341,916
2015-08-07,,,2481,2050,1974,,1769,2494,900,1063,3056,935,2366,978
2015-08-08,,,2514,2088,1798,,1757,2481,862,974,3077,887,2363,1032
2015-08-09,,,2266,2115,1940,,1538,2180,859,949,2922,849,2132,932
2015-08-10,,,1817,1857,1697,,661,972,724,772,2349,635,1180,750
2015-08-11,,,2130,1656,1624,,662,972,836,866,2722,739,1272,614
2015-08-12,,,2441,1975,2581,,1781,2600,883,949,3136,865,2359,958
2015-08-13,,,1005,790,756,,816,1210,320,405,1123,360,944,604
2015-08-14,,,2189,1817,1286,,1669,2372,780,823,2625,761,2257,930
2015-08-15,,,2554,2269,1865,,1828,2578,971,1055,3355,912,2365,1050
2015-08-16,,,1373,1190,801,,1142,1553,474,590,1563,523,1347,762
2015-08-17,,,1477,1699,1482,,620,910,616,644,1952,527,959,642
2015-08-18,,,1774,1259,1271,,516,756,640,642,2034,544,960,524
2015-08-19,,,2179,1756,2758,,1660,2394,763,882,2706,792,2110,910
2015-08-20,,,2196,1636,1656,,1723,2426,739,869,2749,742,2183,940
2015-08-21,,,2232,1913,1872,,1743,2448,841,956,2781,794,2327,1036
2015-08-22,,,1638,1226,1077,,1320,1872,502,594,1803,548,1574,796
2015-08-23,,,2272,1786,1300,,1550,2211,788,875,2933,751,1991,956
2015-08-24,,,1781,1926,1596,,651,972,1129,845,2621,701,1135,714
2015-08-25,,,1941,1523,1482,,647,965,774,786,2465,648,1306,588
2015-08-26,,,2052,1593,2744,,1677,2266,661,809,2581,711,2027,888
2015-08-27,,,2415,1864,1819,,1856,2589,766,920,2808,775,2251,1012
2015-08-28,,,2108,1656,1554,,1686,2263,714,866,2533,731,2135,922
2015-08-29,,,2166,1620,1510,,1641,2234,618,731,2505,679,2066,860
2015-08-30,,,2195,1858,1618,,1611,2089,696,853,2679,773,1970,898
2015-08-31,,,1360,1493,1417,,513,793,480,541,1610,455,744,628
2015-09-01,,,1953,1544,1565,,623,914,785,826,2470,721,1289,482
2015-09-02,,,2418,1780,1748,,1815,2553,848,938,3038,846,2275,946
2015-09-03,,,2587,1878,2000,,1914,2641,872,1005,3401,934,2556,1048
2015-09-04,,,2309,1710,1467,,1743,2356,796,871,2699,781,2498,968
2015-09-05,,,2468,1931,2088,,1839,2555,952,976,3239,882,2420,1014
2015-09-06,,,2361,2053,1825,,1588,2114,847,940,2917,854,2051,924
2015-09-07,,,1857,1875,1891,,537,858,756,572,2224,505,992,570
2015-09-08,,,1784,1374,1840,,539,798,611,613,1790,524,940,460
2015-09-09,,,1593,1618,1556,,508,739,591,571,2129,509,915,350
2015-09-10,,,2066,1523,1335,,1704,2327,695,874,2510,826,2074,856
2015-09-11,,,1979,1444,1223,,1567,2230,604,748,2195,657,1906,884
2015-09-12,,,2638,2073,1828,,1933,2673,951,1072,3325,926,2516,1140
2015-09-13,,,2352,1862,1594,,1869,2497,812,897,2811,771,2272,968
2015-09-14,,,246,289,262,,190,303,60,118,163,81,124,272
2015-09-15,,,260,291,373,,179,285,75,101,235,66,140,182
2015-09-16,,,2274,1644,1497,,1544,2197,727,848,2569,713,2083,902
2015-09-17,,,2806,2006,2083,,2051,2739,943,1085,3630,924,2736,1064
2015-09-18,,,2720,2046,2115,,1996,2697,879,1033,3291,876,2607,1006
2015-09-19,,,2722,2041,2396,,1970,2597,870,1091,3151,867,2538,1082
2015-09-20,,,2493,2156,2569,,1787,2572,841,1009,2897,789,2275,1004
2015-09-21,,,889,1081,1586,,425,723,268,415,977,318,518,568
2015-09-22,,,1561,1705,2664,,597,893,584,684,2067,554,936,620
2015-09-23,,,2490,1602,1547,,1831,2420,746,870,2605,725,2204,900
2015-09-24,,,2595,1873,1666,,1899,2609,814,930,2950,741,2415,1072
2015-09-25,,,2529,1838,1747,,1862,2628,789,906,2903,730,2357,1008
2015-09-26,,,2483,1767,1669,,1893,2614,815,968,2796,813,2304,1066
2015-09-27,,,1955,1493,1185,,1688,2368,930,716,2244,577,1913,892
2015-09-28,,,1280,1446,1397,,479,776,571,523,1554,410,828,582
2015-09-29,,,1677,1749,2148,,536,824,712,705,2260,553,999,498
2015-09-30,,,1610,1071,851,,1293,1742,484,577,1730,449,1693,648
2015-10-01,,,1252,842,643,,1079,1386,383,467,1245,347,1224,582
2015-10-02,,,1780,1235,1001,,1509,2070,568,694,1873,562,1774,804
2015-10-03,,,1891,1433,1307,,1504,2028,695,648,2077,552,1896,848
2015-10-04,,,1632,1223,985,,1325,1791,502,606,1737,510,1545,682
2015-10-05,,,686,781,773,,341,551,265,294,628,246,407,392
2015-10-06,,,731,775,1011,,331,506,303,305,954,240,468,386
2015-10-07,,,1643,1229,1015,,1416,1936,511,604,1965,471,1711,774
2015-10-08,,,1900,1369,1158,,1582,2110,594,736,2228,608,1893,830
2015-10-09,,,2040,1425,1265,,1561,2168,687,800,2195,624,1923,870
2015-10-10,,,1800,1281,1010,,1490,2029,567,705,2011,581,1743,816
2015-10-11,,,655,490,347,,536,746,150,220,536,156,600,332
2015-10-12,,,691,792,732,,256,448,222,267,806,188,462,366
2015-10-13,,,831,902,962,,251,397,278,303,996,240,478,268
2015-10-14,,,1651,1577,1668,,339,519,672,658,2339,504,1042,328
2015-10-15,,,1023,699,538,,800,1186,263,327,928,233,951,462
2015-10-16,,,1609,1103,847,,1503,2033,566,633,1521,526,1575,692
2015-10-17,,,1201,843,555,,1025,1429,440,379,928,338,1086,534
2015-10-18,,,1324,968,737,,1130,1530,350,466,1138,361,1188,620
2015-10-19,,,494,438,426,,275,460,117,173,281,130,219,344
2015-10-20,,,438,346,427,,230,373,116,145,271,116,221,260
2015-10-21,,,1115,639,484,,979,1359,313,360,896,304,966,482
2015-10-22,,,1723,1100,876,,1321,1813,465,517,1447,418,1391,686
2015-10-23,,,1481,912,698,,1277,1700,363,523,1122,414,1267,548
2015-10-24,,,1438,994,843,,1290,1731,402,488,1260,387,1307,602
2015-10-25,,,1331,916,732,,1168,1580,389,444,1147,363,1227,604
2015-10-26,,,442,438,401,,276,464,129,170,363,127,255,332
2015-10-27,,,393,381,432,,243,363,116,144,350,110,208,264
2015-10-28,,,1382,854,687,,1169,1577,375,455,1194,379,1159,558
2015-10-29,,,1646,1019,869,,1352,1788,478,572,1384,432,1363,614
2015-10-30,,,641,387,246,,580,746,162,213,466,178,481,276
2015-10-31,,,985,614,451,,844,1161,240,318,768,261,816,396
2015-11-01,,,1119,690,567,,1045,1345,329,414,884,323,998,516
2015-11-02,,,422,357,345,,228,391,111,139,259,112,205,334
2015-11-03,,,252,208,234,,160,279,76,126,172,82,128,200
2015-11-04,,,1424,874,703,,1201,1589,403,497,1243,418,1203,582
2015-11-05,,,1782,1121,1082,,1387,1957,531,645,1661,495,1466,710
2015-11-06,,,1715,1141,1032,,1409,1864,539,602,1589,483,1464,678
2015-11-07,,,1873,1217,1079,,1466,2018,599,669,1746,574,1434,744
2015-11-08,,,960,728,558,,930,1290,275,343,769,266,873,524
2015-11-09,,,490,543,673,,303,501,214,258,381,197,266,378
2015-11-10,,,508,441,635,,237,384,229,277,384,221,251,294
2015-11-11,,,1332,855,732,,1206,1648,377,434,1181,348,1032,570
2015-11-12,,,1301,795,623,,1159,1531,356,451,1045,363,1040,594
2015-11-13,,,710,570,539,,579,869,195,275,490,214,344,510
2015-11-14,,,686,488,280,,645,793,191,249,531,193,575,320
2015-11-15,,,655,422,279,,657,881,172,224,553,191,650,356
2015-11-16,,,251,212,208,,179,297,60,112,153,96,142,240
2015-11-17,,,355,249,335,,225,363,127,156,229,116,187,234
2015-11-18,,,1194,724,560,,1099,1536,328,402,1005,321,998,520
2015-11-19,,,979,720,526,,1025,1422,322,389,932,301,1002,516
2015-11-20,,,1115,708,495,,1062,1457,336,409,924,353,1006,448
2015-11-21,,,738,482,342,,721,1011,215,260,602,220,616,384
2015-11-22,,,990,606,440,,931,1229,279,328,799,274,663,482
2015-11-23,,,365,307,254,,212,320,111,199,247,134,164,254
2015-11-24,,,225,220,305,,181,283,76,100,140,102,103,178
2015-11-25,,,915,594,383,,818,1142,241,288,715,249,722,340
2015-11-26,,,419,281,174,,384,593,81,116,258,96,276,206
2015-11-27,,,586,395,266,,500,770,163,226,388,181,423,292
2015-11-28,,,860,559,331,,680,1031,227,303,623,242,626,352
2015-11-29,,,585,379,230,,544,747,171,201,444,173,501,284
2015-11-30,,,254,194,156,,141,221,77,122,124,109,121,170
2015-12-01,,,268,191,235,,222,314,33,96,94,84,123,180
2015-12-02,,,714,465,271,,623,897,179,228,509,197,539,282
2015-12-03,,,520,286,143,,373,578,90,132,248,119,327,204
2015-12-04,,,505,318,185,,419,597,101,138,279,106,373,218
2015-12-05,,,622,411,231,,505,756,162,224,397,188,439,284
2015-12-06,,,624,434,276,,495,769,153,252,476,203,480,300
2015-12-07,,,378,348,380,,215,324,180,228,410,235,230,280
2015-12-08,,,370,344,398,,203,302,168,194,392,175,232,174
2015-12-09,,,791,509,351,,679,943,222,282,665,267,615,336
2015-12-10,,,805,536,343,,658,970,215,303,665,268,629,360
2015-12-11,,,862,576,361,,762,1060,255,338,715,309,696,372
2015-12-12,,,876,600,474,,718,1043,287,365,726,328,664,348
2015-12-13,,,679,513,350,,591,843,260,318,603,312,564,328
2015-12-14,,,392,377,311,,216,343,163,217,414,215,214,224
2015-12-15,,,216,162,157,,119,200,72,93,149,90,88,130
2015-12-16,,,532,363,262,,510,799,159,224,440,208,443,248
2015-12-17,,,538,417,240,,496,732,144,226,445,212,483,256
2015-12-18,,,689,444,308,,608,861,207,284,507,264,547,258
2015-12-19,,,423,271,199,,384,611,152,225,334,196,351,242
2015-12-20,,,572,413,255,,560,802,165,259,460,223,476,272
2015-12-21,,,143,83,64,,78,138,15,54,49,40,39,80
2015-12-22,,,131,82,70,,92,151,23,41,50,41,52,108
2015-12-23,,,286,156,76,,261,395,60,85,183,84,250,128
2015-12-24,,,278,210,139,,327,500,78,144,230,97,276,180
2015-12-25,,,405,303,186,,416,583,106,186,344,149,201,256
2015-12-26,,,419,377,376,,367,523,255,297,592,268,0,180
2015-12-27,,,173,120,154,,76,103,118,118,258,107,0,60
2015-12-28,,,225,183,141,,70,131,104,110,180,111,0,94
2015-12-29,,,53,25,15,,25,53,6,16,15,20,0,24
2015-12-30,,,46,39,38,,41,61,10,15,13,10,0,50
2015-12-31,,,4,6,1,,15,19,9,2,1,5,0,0
2016-01-01,,,2,34,0,,18,37,6,14,0,12,0,0
2016-01-02,,,1,16,18,,81,112,11,14,0,10,0,6
2016-01-03,44,701,0,9,6,,23,31,1,1,0,1,,4
2016-01-04,63,466,0,23,18,,39,61,13,15,1,20,,8
2016-01-05,66,530,1,11,14,,22,29,4,18,3,20,,4
2016-01-06,69,417,1,54,43,,99,187,4,50,4,43,,16
2016-01-07,68,507,2,64,45,,128,245,4,55,8,57,,70
2016-01-08,116,738,3,114,56,,173,297,10,63,5,59,,90
2016-01-09,133,710,2,118,70,,172,309,8,63,5,67,,112
2016-01-10,126,666,5,95,62,,183,283,15,76,6,74,,108
2016-01-11,71,520,3,32,10,,21,42,8,20,3,17,,30
2016-01-12,35,275,2,9,10,,14,24,0,4,0,7,,14
2016-01-13,108,586,1,78,39,,152,244,5,59,1,65,,86
2016-01-14,87,570,0,70,43,,145,203,2,53,7,49,,34
2016-01-15,80,483,0,76,49,,112,202,5,41,0,54,,12
2016-01-16,84,624,4,83,23,,109,192,2,46,0,43,,2
2016-01-17,90,472,3,79,51,,147,225,3,54,1,47,,40
2016-01-18,42,461,0,19,13,,23,51,0,8,3,7,,6
2016-01-19,40,549,2,15,4,,14,47,6,11,4,4,,10
2016-01-20,99,500,3,68,39,,120,212,0,42,1,44,,52
2016-01-21,101,411,0,74,29,,138,218,1,49,0,58,,56
2016-01-22,104,605,0,90,35,,166,249,8,49,0,52,,62
2016-01-23,98,585,0,87,41,,184,264,4,48,2,44,,98
2016-01-24,97,633,0,65,48,,174,249,4,48,1,47,,92
2016-01-25,76,648,0,35,21,,87,134,3,66,4,57,,26
2016-01-26,43,534,0,25,23,,21,37,4,18,2,15,,24
2016-01-27,109,750,2,114,59,,189,261,4,79,3,78,,76
2016-01-28,121,688,0,79,32,,200,310,6,64,1,71,,104
2016-01-29,122,668,0,79,22,,183,270,3,58,0,59,,72
2016-01-30,88,595,0,80,38,,178,270,4,64,1,65,,90
2016-01-31,96,574,1,49,34,,155,237,3,50,1,61,,42
2016-02-01,43,487,0,15,18,,32,54,1,16,1,18,,12
2016-02-02,59,686,1,22,13,,36,53,5,27,0,23,,22
2016-02-03,132,922,12,105,53,,212,333,9,90,2,88,,136
2016-02-04,159,814,13,127,81,,224,346,7,91,0,79,,132
2016-02-05,69,465,11,52,17,,93,149,2,46,0,53,,36
2016-02-06,149,695,23,89,44,,197,283,2,71,1,67,,104
2016-02-07,96,784,11,100,42,,176,275,10,70,1,72,,106
